gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,flags,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seeds_upstream,fast_transit_share,pagerank,hub,authority,betweenness
100000003166755100,peripheral,0,15,0.2057,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 24 010 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,24010,0,1,0,0,7,0,0.000287797,0,0.000142168,0
100000008258083100,peripheral,0,5,0.2779,"смешанные признаки: плательщиков 2, получателей 2, поток 5 195 150 KZT",2,false,false,fast_transit|mixed_signals|cycle,2,2,3149500,2045650,13,6,0.6495,7,0.7647,0.00104111,0.0000194645,0.0000453937,0.0000776736
100000003054328100,peripheral,0,10,0.1711,"смешанные признаки: плательщиков 1, получателей 2, поток 333 720 KZT",2,false,false,fast_transit|mixed_signals,1,2,140000,193720,1,2,1.3837,1,0.9639,0.000334048,0,4.08825e-8,7.92587e-7
100000008473207100,terminal,0.005,12,0.2675,получено: 202 000 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,202000,0,4,0,0,11,0,0.000552632,0,2.00745e-308,0
100000008104567100,peripheral,0,10,0.2547,"смешанные признаки: плательщиков 3, получателей 3, поток 93 550 KZT",2,false,false,mixed_signals|cycle,3,3,53550,40000,3,4,0.747,7,0.3,0.000534881,0.00000122321,0.0000283259,0.00202602
100000002721825100,peripheral,0,6,0.1926,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 11 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,11000,0,1,0,0,7,0,0.00052827,0,0,0
100000003509750100,transit,0.9017,19,0.3711,передаёт 95% входящего; 74% исходящих — за 2 дня,2,false,false,fast_transit|cycle,3,3,82290,78400,4,5,0.9527,1,0.7449,0.00167474,0,0.0000291844,0.00000198147
100000007322059100,peripheral,0,30,0.2274,"смешанные признаки: плательщиков 2, получателей 1, поток 51 500 KZT",2,false,false,fast_transit|mixed_signals|cycle,2,1,29000,22500,2,2,0.7759,8,0.6889,0.000674824,0,3.36646e-293,0.0000400257
100000004441291100,peripheral,0,7,0.2317,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,20000,0,1,0,0,10,0,0.000545534,0,0,0
100000006122699100,terminal,0,2,0.2099,получено: 45 865 KZT; плательщиков: 2; исходящих: 0,2,false,false,,2,0,45865,0,2,0,0,7,0,0.000402355,0,0.0000074033,0
100000008254069100,peripheral,0,26,0.2788,"смешанные признаки: плательщиков 1, получателей 5, поток 117 700 KZT",2,false,false,mixed_signals|cycle,1,5,10200,107500,2,6,10.5392,8,0.093,0.000340569,0.0000552894,0,0.0000935121
100000003336565100,peripheral,0,27,0.1312,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 16 550 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,16550,0,1,0,0,1,0,0.000289616,0,2.48392e-14,0
100000002492277100,peripheral,0,15,0.2268,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 138 500 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,138500,0,1,0,0,7,0,0.000305724,0,0.000142168,0
100000001339466100,peripheral,0,4,0.2206,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 30 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,30000,0,1,0,0,9,0,0.00030223,0,0.000142767,0
100000005022964100,peripheral,0,7,0.2265,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,20000,0,1,0,0,10,0,0.000325554,0,0,0
100000003112436100,peripheral,0,17,0.2126,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 100 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,100000,0,1,0,0,7,0,0.000300488,0,0.00000404076,0
100000000489417100,transit,0.9116,15,0.4163,передаёт 109% входящего; 100% исходящих — за 2 дня,2,false,false,fast_transit,3,1,73504,80000,3,1,1.0884,7,1,0.000548475,0.00137273,0.00014229,0.0000140455
100000002217161100,peripheral,0.0588,31,0.2601,"смешанные признаки: плательщиков 2, получателей 7, поток 1 399 882 KZT",2,false,false,fast_transit|mixed_signals|cycle,2,7,404750,995132,15,19,2.4586,7,0.9498,0.000884121,1.31163e-295,0.0000521349,0.000155149
100000002469065100,terminal,0,17,0.2212,получено: 200 000 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,200000,0,1,0,0,7,0,0.000316938,0,0.00000404076,0
100000007337374100,peripheral,0,27,0.1334,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,20000,0,2,0,0,1,0,0.000290779,0,2.48392e-14,0
100000003249054100,consolidator,0.5465,4,0.3499,"плательщиков: 7, прямых seed: 0; дальше: 15% входящего",2,false,false,,7,1,99700,15000,11,1,0.1505,7,0,0.000428938,0,0.000381854,0.0000396294
100000003024542100,peripheral,0,7,0.2162,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 8 500 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,8500,0,1,0,0,10,0,0.000316185,0,0,0
100000002718366100,consolidator,0.8182,0,0.4744,"плательщиков: 6, прямых seed: 0; дальше: 0% входящего",2,false,false,sync_inflow,6,0,2525000,0,10,0,0,9,0,0.000677485,0,0.00000793228,0
100000005059998100,peripheral,0,4,0.1944,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 18 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,18000,0,1,0,0,7,0,0.000294318,0,0.0000531019,0
100000004071070100,peripheral,0,6,0.2251,"смешанные признаки: плательщиков 2, получателей 1, поток 47 000 KZT",2,false,false,fast_transit|mixed_signals|cycle,2,1,41000,6000,5,1,0.1463,7,1,0.00118241,0.00394259,0.000647997,0
100000001584286100,terminal,0.5739,5,0.3257,получено: 738 699 KZT; плательщиков: 2; исходящих: 0,2,false,false,,2,0,738699,0,3,0,0,8,0,0.000326621,0,7.67082e-7,0
100000008701256100,peripheral,0,15,0.2165,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 58 250 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,58250,0,1,0,0,7,0,0.000302089,0,0.0000484058,0
100000001490461100,peripheral,0,11,0.2188,"смешанные признаки: плательщиков 1, получателей 1, поток 25 000 KZT",2,false,false,mixed_signals,1,1,20000,5000,1,1,0.25,9,0,0.000319216,0,0,0.0000219943
100000008531186100,peripheral,0,4,0.2388,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 125 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,125000,0,1,0,0,9,0,0.00035984,0,0.000142767,0
100000004765639100,peripheral,0,17,0.1924,"смешанные признаки: плательщиков 1, получателей 2, поток 16 000 KZT",2,false,false,fast_transit|mixed_signals|cycle,1,2,5000,11000,1,2,2.2,7,0.5455,0.000359595,0.000938196,1.42064e-7,0
100000002983879100,terminal,0.0001,4,0.2443,получено: 200 050 KZT; плательщиков: 2; исходящих: 0,2,false,false,,2,0,200050,0,2,0,0,9,0,0.000355993,0,0.00308294,0
100000008734364100,peripheral,0,27,0.1367,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 26 200 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,26200,0,1,0,0,1,0,0.000292869,0,2.48392e-14,0
100000003192220100,peripheral,0,2,0.2154,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 60 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,60000,0,2,0,0,7,0,0.000499874,0,0,0
100000008060273100,peripheral,0,12,0.2254,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 10 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,10000,0,2,0,0,11,0,0.000297334,0,2.00745e-308,0
100000008205937100,peripheral,0,7,0.2332,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 35 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,35000,0,3,0,0,10,0,0.000329722,0,4.87648e-8,0
100000005507142100,peripheral,0,30,0.1666,"смешанные признаки: плательщиков 3, получателей 3, поток 151 000 KZT",2,false,false,mixed_signals|cycle,3,3,51000,100000,3,4,1.9608,1,0,0.000555533,0,0,0.00000455738
100000005539910100,peripheral,0,7,0.2528,"смешанные признаки: плательщиков 1, получателей 2, поток 124 000 KZT",2,false,false,mixed_signals,1,2,102000,22000,1,2,0.2157,10,0,0.00049577,0,0,0.0000479515
100000002459163100,peripheral,0,32,0.1602,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 180 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,20180,0,1,0,0,1,0,0.000362649,0,0,0
100000004666651100,terminal,0.3643,7,0.3157,получено: 429 250 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,429250,0,1,0,0,10,0,0.000454866,0,0,0
100000003927792100,peripheral,0,2,0.1925,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 13 067 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,13067,0,1,0,0,7,0,0.000288162,0,0.0000356763,0
100000000607941100,peripheral,0,2,0.2263,"смешанные признаки: плательщиков 2, получателей 1, поток 120 000 KZT",2,false,false,mixed_signals|cycle,2,1,50000,70000,3,4,1.4,7,0.2857,0.000574373,0,0.0000026248,0.0000576607
100000004158362100,peripheral,0,4,0.1896,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 12 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,12000,0,1,0,0,7,0,0.000289811,0,0.0000927551,0
100000005664922100,peripheral,0,3,0.1907,"смешанные признаки: плательщиков 2, получателей 3, поток 559 000 KZT",2,false,false,mixed_signals|cycle,2,3,22000,537000,2,4,24.4091,1,0,0.00080096,8.03072e-302,0,0.00000396294
100000007594394100,peripheral,0,14,0.2805,"смешанные признаки: плательщиков 6, получателей 1, поток 3 771 697 KZT",2,false,false,mixed_signals|cycle,6,1,395385,3376312,6,40,8.5393,9,0.4527,0.000403153,0.00126142,0.00440882,0.0000361995
100000000979567100,peripheral,0,62,0.1309,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 10 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,10000,0,1,0,0,1,0,0.000527594,0,0,0
100000002831727100,peripheral,0,14,0.2126,"смешанные признаки: плательщиков 1, получателей 1, поток 83 000 KZT",2,false,false,mixed_signals,1,1,6000,77000,1,3,12.8333,7,0.1299,0.00028918,0,0,0.0000192202
100000003062895100,terminal,0.2431,16,0.2879,получено: 328 444 KZT; плательщиков: 2; исходящих: 0,2,false,false,,2,0,328444,0,2,0,0,9,0,0.000405309,0,0.000115952,0
100000008376089100,peripheral,0,5,0.2162,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 135 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,135000,0,1,0,0,7,0,0.000300749,0,3.87669e-7,0
100000003219438100,peripheral,0,23,0.2026,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 32 000 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,32000,0,1,0,0,7,0,0.000444269,0,3.64959e-9,0
100000000967918100,peripheral,0,6,0.1991,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 21 200 KZT (нужно ≥ 200 000 KZT)",2,false,false,,1,0,21200,0,3,0,0,7,0,0.000476435,0,0,0
100000003254723100,terminal,0.1487,15,0.2903,получено: 269 850 KZT; плательщиков: 1; исходящих: 0,2,false,false,,1,0,269850,0,6,0,0,10,0,0.00052684,0,3.4611e-10,0
100000003823811100,peripheral,0,26,0.2672,"смешанные признаки: плательщиков 1, получателей 3, поток 96 130 KZT",2,false,false,mixed_signals,1,3,30000,66130,1,3,2.2043,7,0,0.000354831,0.0000154939,0.00000187512,0.000124523
100000008587459100,peripheral,0,4,0.2405,"смешанные признаки: плательщиков 2, получателей 2, поток 868 007 KZT",2,false,false,mixed_signals|cycle,2,2,181507,686500,2,4,3.7822,7,0,0.000299121,0.000503593,0.00304795,0.0000177246
100000008603331100,peripheral,0,29,0.2411,"смешанные признаки: плательщиков 2, получателей 6, поток 781 274 KZT",2,false,false,mixed_signals|cycle,2,6,39500,741774,3,6,18.7791,7,0.444,0.000342319,0.00000261207,0.00000171822,0.000195769
100000008758168100,peripheral,0,0,0.2672,"смешанные признаки: плательщиков 2, получателей 5, поток 1 609 010 KZT",2,false,false,mixed_signals,2,5,75410,1533600,2,5,20.3368,9,0.2873,0.000316616,0.00000448839,0.00000133319,0.00005602
100000003724440100,terminal,0,4,0.2068,получено: 50 000 KZT; плательщиков: 2; исходящих: 0,2,false,false,,2,0,50000,0,2,0,0,7,0,0.000306398,0,0.000418941,0
